date_time,temperature,x_axix,y_axix,z_axix,year,month,week,day,hour,minute
2021-10-09 10:38:32,95.23,5.35,-1.26,-8.01,2021,10,40,9,10,38
2021-10-09 10:38:34,96.13,5.37,-1.44,-7.61,2021,10,40,9,10,38
2021-10-09 10:38:36,95.13,6.11,-1.91,-7.12,2021,10,40,9,10,38
2021-10-09 10:38:38,95.67,5.94,-1.28,-7.02,2021,10,40,9,10,38
2021-10-09 10:38:40,95.7,5.88,-1.65,-7.34,2021,10,40,9,10,38
2021-10-09 10:38:42,95.13,5.89,-1.6,-7.09,2021,10,40,9,10,38
2021-10-09 10:38:44,95.85,6.0,-1.82,-7.22,2021,10,40,9,10,38
2021-10-09 10:38:46,95.95,6.12,-1.8,-7.28,2021,10,40,9,10,38
2021-10-09 10:38:48,95.27,5.86,-1.93,-7.15,2021,10,40,9,10,38
2021-10-09 10:38:50,95.27,6.01,-2.01,-7.11,2021,10,40,9,10,38
2021-10-09 10:38:52,95.09,5.85,-2.04,-6.86,2021,10,40,9,10,38
2021-10-09 10:38:54,95.09,5.91,-2.02,-7.28,2021,10,40,9,10,38
2021-10-09 10:38:56,96.06,5.86,-1.98,-7.18,2021,10,40,9,10,38
2021-10-09 10:38:58,95.85,5.87,-2.0,-7.1,2021,10,40,9,10,38
2021-10-09 10:39:00,95.95,6.09,-2.03,-7.2,2021,10,40,9,10,39
2021-10-09 10:39:02,95.99,5.56,-0.81,-7.6,2021,10,40,9,10,39
2021-10-09 10:39:04,95.81,5.81,-0.81,-7.44,2021,10,40,9,10,39
2021-10-09 10:39:06,95.7,5.52,-1.34,-7.22,2021,10,40,9,10,39
2021-10-09 10:39:08,96.1,5.25,-1.7,-7.52,2021,10,40,9,10,39
2021-10-09 10:39:11,94.48,6.35,-1.0,-7.69,2021,10,40,9,10,39
2021-10-09 10:39:15,95.56,6.9,-1.55,-6.89,2021,10,40,9,10,39
2021-10-09 10:39:17,96.06,7.51,-1.42,-6.52,2021,10,40,9,10,39
2021-10-09 10:39:19,94.66,5.72,-1.56,-5.71,2021,10,40,9,10,39
2021-10-09 10:39:21,94.3,5.7,-1.66,-7.38,2021,10,40,9,10,39
2021-10-09 10:39:23,94.59,6.79,-1.57,-7.41,2021,10,40,9,10,39
2021-10-09 10:39:25,94.41,6.41,-1.56,-6.62,2021,10,40,9,10,39
2021-10-09 10:39:27,94.95,6.06,-1.5,-6.76,2021,10,40,9,10,39
2021-10-09 10:39:29,95.49,7.22,-1.51,-7.2,2021,10,40,9,10,39
2021-10-09 10:39:31,95.99,7.06,-0.89,-5.98,2021,10,40,9,10,39
2021-10-09 10:39:33,96.1,6.54,-1.02,-6.29,2021,10,40,9,10,39
2021-10-09 10:39:35,95.7,6.77,-0.59,-6.68,2021,10,40,9,10,39
2021-10-09 10:39:37,95.38,6.72,-0.45,-7.65,2021,10,40,9,10,39
2021-10-09 10:39:39,96.46,6.77,-0.75,-6.69,2021,10,40,9,10,39
2021-10-09 10:39:41,96.21,5.47,-0.98,-6.65,2021,10,40,9,10,39
2021-10-09 10:39:43,95.09,5.75,-1.19,-7.61,2021,10,40,9,10,39
2021-10-09 10:39:45,94.12,5.17,-1.01,-7.48,2021,10,40,9,10,39
2021-10-09 10:39:47,93.9,5.69,-1.31,-8.52,2021,10,40,9,10,39
2021-10-09 10:39:49,94.44,5.44,-1.12,-7.56,2021,10,40,9,10,39
2021-10-09 10:39:52,94.66,5.33,-1.23,-7.7,2021,10,40,9,10,39
2021-10-09 10:39:55,95.81,5.5,-1.32,-7.8,2021,10,40,9,10,39
2021-10-09 10:39:57,96.28,5.46,-1.18,-7.66,2021,10,40,9,10,39
2021-10-09 10:39:59,96.28,5.43,-1.09,-7.61,2021,10,40,9,10,39
2021-10-09 10:40:01,96.24,5.64,-1.02,-7.59,2021,10,40,9,10,40
2021-10-09 10:40:03,96.82,5.23,-1.08,-7.45,2021,10,40,9,10,40
2021-10-09 10:40:05,96.75,5.65,-0.26,-7.91,2021,10,40,9,10,40
2021-10-09 10:40:07,96.93,6.61,-1.2,-7.49,2021,10,40,9,10,40
2021-10-09 10:40:11,96.67,7.25,-1.29,-6.72,2021,10,40,9,10,40
2021-10-09 10:40:13,96.28,7.2,-1.45,-5.84,2021,10,40,9,10,40
2021-10-09 10:40:20,96.24,5.54,-1.43,-7.23,2021,10,40,9,10,40
2021-10-09 10:40:20,96.64,5.45,-1.01,-7.62,2021,10,40,9,10,40
2021-10-09 10:40:20,95.95,6.0,-1.4,-6.11,2021,10,40,9,10,40
2021-10-09 10:40:21,96.64,5.25,-1.15,-7.74,2021,10,40,9,10,40
2021-10-09 10:40:23,96.46,5.43,-1.1,-8.04,2021,10,40,9,10,40
2021-10-09 10:40:25,96.96,5.45,-0.95,-7.85,2021,10,40,9,10,40
2021-10-09 10:40:29,97.21,5.57,-1.01,-7.64,2021,10,40,9,10,40
2021-10-09 10:40:32,96.93,5.35,-1.11,-7.69,2021,10,40,9,10,40
2021-10-09 10:40:34,97.07,5.69,-1.2,-7.79,2021,10,40,9,10,40
2021-10-09 10:40:36,96.96,6.14,-1.1,-7.69,2021,10,40,9,10,40
2021-10-09 10:40:38,97.07,6.97,-0.66,-7.0,2021,10,40,9,10,40
2021-10-09 10:40:40,96.75,6.9,-0.73,-6.63,2021,10,40,9,10,40
2021-10-09 10:40:41,96.64,6.89,-0.77,-6.51,2021,10,40,9,10,40
2021-10-09 10:40:43,96.67,6.97,-0.84,-6.46,2021,10,40,9,10,40
2021-10-09 10:40:45,96.67,6.95,-0.7,-6.41,2021,10,40,9,10,40
2021-10-09 10:40:47,96.75,6.91,-0.85,-6.48,2021,10,40,9,10,40
2021-10-09 10:40:49,96.46,6.95,-0.83,-6.35,2021,10,40,9,10,40
2021-10-09 10:40:54,96.75,6.67,-0.79,-6.29,2021,10,40,9,10,40
2021-10-09 10:40:55,96.82,5.84,-0.95,-6.64,2021,10,40,9,10,40
2021-10-09 10:40:57,96.75,5.79,-0.75,-7.33,2021,10,40,9,10,40
2021-10-09 10:40:59,96.89,5.62,-1.01,-7.39,2021,10,40,9,10,40
2021-10-09 10:41:02,97.21,5.75,-1.12,-7.49,2021,10,40,9,10,41
2021-10-09 10:41:04,97.25,5.92,-1.12,-7.44,2021,10,40,9,10,41
2021-10-09 10:41:06,97.25,5.37,-1.04,-7.35,2021,10,40,9,10,41
2021-10-09 10:41:07,97.36,5.51,-1.27,-7.7,2021,10,40,9,10,41
2021-10-09 10:41:09,97.39,5.54,-1.39,-7.6,2021,10,40,9,10,41
2021-10-09 10:41:11,97.21,5.59,-1.26,-7.59,2021,10,40,9,10,41
2021-10-09 10:41:13,96.67,6.21,-1.41,-7.52,2021,10,40,9,10,41
2021-10-09 10:41:15,97.39,6.8,-1.39,-7.13,2021,10,40,9,10,41
2021-10-09 10:41:17,95.99,6.68,-1.31,-6.51,2021,10,40,9,10,41
2021-10-09 10:41:19,96.64,6.56,-1.42,-6.6,2021,10,40,9,10,41
2021-10-09 10:41:20,97.03,6.31,-1.29,-6.68,2021,10,40,9,10,41
2021-10-09 10:41:22,96.78,6.41,-1.19,-7.06,2021,10,40,9,10,41
2021-10-09 10:41:24,97.21,6.22,-1.13,-6.9,2021,10,40,9,10,41
2021-10-09 10:41:26,97.18,6.65,-1.24,-6.99,2021,10,40,9,10,41
2021-10-09 10:41:28,97.25,6.74,-1.1,-6.83,2021,10,40,9,10,41
2021-10-09 10:41:31,97.36,6.61,-1.16,-6.66,2021,10,40,9,10,41
2021-10-09 10:41:35,97.11,6.15,-1.1,-6.54,2021,10,40,9,10,41
2021-10-09 10:41:37,97.21,5.86,-0.77,-7.42,2021,10,40,9,10,41
2021-10-09 10:41:39,96.82,5.8,-0.93,-7.47,2021,10,40,9,10,41
2021-10-09 10:41:41,96.96,5.85,-0.95,-7.44,2021,10,40,9,10,41
2021-10-09 10:41:43,97.32,6.53,-0.94,-7.29,2021,10,40,9,10,41
2021-10-09 10:41:45,97.21,6.84,-0.95,-6.83,2021,10,40,9,10,41
2021-10-09 10:41:47,97.25,7.45,-0.86,-6.34,2021,10,40,9,10,41
2021-10-09 10:42:02,96.75,7.08,-0.63,-5.57,2021,10,40,9,10,42
2021-10-09 10:42:04,96.75,7.81,-1.16,-6.06,2021,10,40,9,10,42
2021-10-09 10:42:08,96.46,7.29,0.01,-5.42,2021,10,40,9,10,42
2021-10-09 10:42:10,95.52,7.02,0.7,-6.07,2021,10,40,9,10,42
2021-10-09 10:42:13,96.64,7.77,0.16,-6.45,2021,10,40,9,10,42
2021-10-09 10:42:15,96.24,7.63,-0.14,-5.41,2021,10,40,9,10,42
2021-10-09 10:42:16,96.78,7.68,-0.25,-5.44,2021,10,40,9,10,42
2021-10-09 10:42:18,96.93,7.55,-0.08,-5.73,2021,10,40,9,10,42
2021-10-09 10:42:20,96.28,7.44,-0.22,-5.66,2021,10,40,9,10,42
2021-10-09 10:42:22,95.92,7.59,-0.17,-5.81,2021,10,40,9,10,42
2021-10-09 10:42:24,95.95,7.47,-0.38,-5.61,2021,10,40,9,10,42
2021-10-09 10:42:26,96.1,7.38,-0.32,-5.73,2021,10,40,9,10,42
2021-10-09 10:42:28,96.39,7.72,-0.15,-5.75,2021,10,40,9,10,42
2021-10-09 10:42:30,96.13,7.62,-0.39,-5.53,2021,10,40,9,10,42
2021-10-09 10:42:32,96.49,7.58,-0.28,-5.68,2021,10,40,9,10,42
2021-10-09 10:42:34,96.24,7.61,-0.3,-5.69,2021,10,40,9,10,42
2021-10-09 10:42:36,96.46,7.51,-0.39,-5.55,2021,10,40,9,10,42
2021-10-09 10:42:38,96.06,7.54,-0.14,-5.82,2021,10,40,9,10,42
2021-10-09 10:42:40,96.06,7.42,-0.17,-5.73,2021,10,40,9,10,42
2021-10-09 10:42:42,96.1,7.59,-0.27,-5.81,2021,10,40,9,10,42
2021-10-09 10:42:46,95.81,7.5,-0.17,-5.66,2021,10,40,9,10,42
2021-10-09 10:42:48,94.87,7.34,-0.25,-5.76,2021,10,40,9,10,42
2021-10-09 10:42:50,96.1,7.33,-0.43,-5.88,2021,10,40,9,10,42
2021-10-09 10:42:52,96.06,7.44,-0.13,-5.98,2021,10,40,9,10,42
2021-10-09 10:42:53,96.21,7.47,-0.4,-5.93,2021,10,40,9,10,42
2021-10-09 10:42:55,96.39,7.34,-0.34,-5.8,2021,10,40,9,10,42
2021-10-09 10:42:57,95.67,7.36,-0.23,-6.03,2021,10,40,9,10,42
2021-10-09 10:42:59,96.13,7.38,-0.3,-6.03,2021,10,40,9,10,42
2021-10-09 10:43:01,96.24,7.61,-0.49,-5.25,2021,10,40,9,10,43
2021-10-09 10:43:03,96.35,7.57,-0.45,-5.64,2021,10,40,9,10,43
2021-10-09 10:43:05,96.49,7.61,-0.34,-5.73,2021,10,40,9,10,43
2021-10-09 10:43:07,96.53,7.47,-0.43,-5.7,2021,10,40,9,10,43
2021-10-09 10:43:09,96.89,7.28,-0.33,-5.74,2021,10,40,9,10,43
2021-10-09 10:43:11,96.46,7.26,-0.37,-6.0,2021,10,40,9,10,43
2021-10-09 10:43:12,96.35,7.31,-0.24,-6.21,2021,10,40,9,10,43
2021-10-09 10:43:15,96.6,7.19,-0.33,-6.34,2021,10,40,9,10,43
2021-10-09 10:43:17,96.67,6.87,-0.4,-6.04,2021,10,40,9,10,43
2021-10-09 10:43:19,96.35,7.18,-0.45,-6.66,2021,10,40,9,10,43
2021-10-09 10:43:20,96.6,7.31,-0.26,-6.18,2021,10,40,9,10,43
2021-10-09 10:43:22,96.35,7.37,-0.68,-5.8,2021,10,40,9,10,43
2021-10-09 10:43:26,96.64,7.03,-0.78,-6.24,2021,10,40,9,10,43
2021-10-09 10:43:28,94.87,6.27,-0.63,-6.46,2021,10,40,9,10,43
2021-10-09 10:43:30,95.95,7.01,-0.86,-7.29,2021,10,40,9,10,43
2021-10-09 10:43:31,96.46,7.21,-0.15,-6.25,2021,10,40,9,10,43
2021-10-09 10:43:34,96.28,6.59,0.16,-5.85,2021,10,40,9,10,43
2021-10-09 10:43:36,95.85,5.92,0.01,-6.81,2021,10,40,9,10,43
2021-10-09 10:43:37,95.95,5.73,-1.02,-7.34,2021,10,40,9,10,43
2021-10-09 10:43:40,96.1,6.87,-0.66,-6.46,2021,10,40,9,10,43
2021-10-09 10:43:41,96.67,6.58,-0.72,-6.57,2021,10,40,9,10,43
2021-10-09 10:43:43,96.06,6.96,-0.82,-6.29,2021,10,40,9,10,43
2021-10-09 10:43:45,96.1,6.79,-0.64,-6.57,2021,10,40,9,10,43
2021-10-09 10:43:47,96.75,6.69,-0.96,-6.62,2021,10,40,9,10,43
2021-10-09 10:43:49,96.39,7.01,-0.82,-6.49,2021,10,40,9,10,43
2021-10-09 10:43:51,95.92,7.22,-1.07,-6.23,2021,10,40,9,10,43
2021-10-09 10:43:53,95.95,7.16,-1.11,-6.07,2021,10,40,9,10,43
2021-10-09 10:43:55,95.77,7.26,-1.15,-6.02,2021,10,40,9,10,43
2021-10-09 10:43:56,95.34,7.32,-1.09,-6.05,2021,10,40,9,10,43
2021-10-09 10:43:59,95.81,8.19,-1.0,-5.96,2021,10,40,9,10,43
2021-10-09 10:44:00,95.41,6.83,0.11,-5.03,2021,10,40,9,10,44
2021-10-09 10:44:02,95.13,6.81,0.23,-6.59,2021,10,40,9,10,44
2021-10-09 10:44:06,96.1,6.98,0.0,-6.61,2021,10,40,9,10,44
2021-10-09 10:44:08,95.81,6.59,-0.14,-6.35,2021,10,40,9,10,44
2021-10-09 10:44:10,95.81,5.54,-0.68,-6.83,2021,10,40,9,10,44
2021-10-09 10:44:11,95.49,5.73,-1.41,-7.56,2021,10,40,9,10,44
2021-10-09 10:44:14,93.76,6.03,-1.24,-7.65,2021,10,40,9,10,44
2021-10-09 10:44:16,95.56,7.36,-1.09,-7.21,2021,10,40,9,10,44
2021-10-09 10:44:18,95.34,6.91,-1.16,-5.85,2021,10,40,9,10,44
2021-10-09 10:44:20,95.63,7.39,-1.54,-6.51,2021,10,40,9,10,44
2021-10-09 10:44:22,96.49,7.71,-1.44,-5.62,2021,10,40,9,10,44
2021-10-09 10:44:23,96.28,6.95,-0.59,-5.93,2021,10,40,9,10,44
2021-10-09 10:44:25,95.92,6.41,-1.07,-6.57,2021,10,40,9,10,44
2021-10-09 10:44:27,96.49,6.47,-0.94,-6.86,2021,10,40,9,10,44
2021-10-09 10:44:29,96.67,6.25,-0.99,-6.9,2021,10,40,9,10,44
2021-10-09 10:44:31,96.39,5.84,-0.88,-7.25,2021,10,40,9,10,44
2021-10-09 10:44:33,95.49,5.6,-1.15,-7.48,2021,10,40,9,10,44
2021-10-09 10:44:35,96.1,5.54,-1.02,-7.59,2021,10,40,9,10,44
2021-10-09 10:44:36,96.35,5.63,-1.1,-7.64,2021,10,40,9,10,44
2021-10-09 10:44:38,96.21,5.65,-0.96,-7.55,2021,10,40,9,10,44
2021-10-09 10:44:40,96.46,5.61,-0.94,-7.52,2021,10,40,9,10,44
2021-10-09 10:44:42,96.89,5.24,-1.04,-7.5,2021,10,40,9,10,44
2021-10-09 10:44:46,96.82,5.28,-1.09,-7.82,2021,10,40,9,10,44
2021-10-09 10:44:47,96.75,5.43,-1.05,-7.86,2021,10,40,9,10,44
2021-10-09 10:44:49,96.75,5.37,-1.13,-7.81,2021,10,40,9,10,44
2021-10-09 10:44:51,96.64,5.4,-1.08,-7.85,2021,10,40,9,10,44
2021-10-09 10:44:53,96.49,5.39,-1.09,-7.7,2021,10,40,9,10,44
2021-10-09 10:44:55,96.64,5.67,-1.3,-7.45,2021,10,40,9,10,44
2021-10-09 10:44:57,96.82,6.91,-1.09,-7.5,2021,10,40,9,10,44
2021-10-09 10:44:59,95.23,7.07,-1.1,-6.34,2021,10,40,9,10,44
2021-10-09 10:45:00,96.1,6.94,-1.13,-6.26,2021,10,40,9,10,45
2021-10-09 10:45:04,96.78,6.88,-1.12,-6.38,2021,10,40,9,10,45
2021-10-09 10:45:06,96.64,6.93,-0.93,-6.44,2021,10,40,9,10,45
2021-10-09 10:45:08,95.99,6.84,-0.91,-6.37,2021,10,40,9,10,45
2021-10-09 10:45:10,95.77,7.12,-0.99,-6.26,2021,10,40,9,10,45
2021-10-09 10:45:11,95.34,6.95,-0.79,-6.47,2021,10,40,9,10,45
2021-10-09 10:45:13,96.1,6.97,-1.0,-6.45,2021,10,40,9,10,45
2021-10-09 10:45:16,96.64,7.05,-0.97,-6.3,2021,10,40,9,10,45
2021-10-09 10:45:18,96.64,6.97,-0.76,-6.27,2021,10,40,9,10,45
2021-10-09 10:45:19,96.78,6.95,-0.98,-6.35,2021,10,40,9,10,45
2021-10-09 10:45:21,96.64,7.02,-1.13,-6.36,2021,10,40,9,10,45
2021-10-09 10:45:24,96.75,7.26,-0.89,-6.29,2021,10,40,9,10,45
2021-10-09 10:45:26,97.18,7.05,-1.11,-6.11,2021,10,40,9,10,45
2021-10-09 10:45:28,96.82,5.73,-1.14,-6.14,2021,10,40,9,10,45
2021-10-09 10:45:29,96.89,6.1,-1.24,-7.53,2021,10,40,9,10,45
2021-10-09 10:45:31,97.32,6.06,-0.98,-7.3,2021,10,40,9,10,45
2021-10-09 10:45:33,96.89,5.66,-1.08,-7.22,2021,10,40,9,10,45
2021-10-09 10:45:35,96.93,5.47,-1.21,-7.46,2021,10,40,9,10,45
2021-10-09 10:45:37,96.64,5.58,-1.15,-7.79,2021,10,40,9,10,45
2021-10-09 10:45:39,94.73,5.5,-1.19,-7.55,2021,10,40,9,10,45
2021-10-09 10:45:41,94.3,5.08,-1.04,-7.58,2021,10,40,9,10,45
2021-10-09 10:45:45,96.24,5.46,-1.28,-8.02,2021,10,40,9,10,45
2021-10-09 10:45:46,95.85,5.52,-1.2,-7.76,2021,10,40,9,10,45
2021-10-09 10:45:48,95.02,5.48,-1.12,-7.7,2021,10,40,9,10,45
2021-10-09 10:45:50,95.99,6.23,-1.08,-7.59,2021,10,40,9,10,45
2021-10-09 10:45:52,96.39,7.29,-1.21,-7.14,2021,10,40,9,10,45
2021-10-09 10:45:54,95.23,6.46,-0.98,-5.93,2021,10,40,9,10,45
2021-10-09 10:45:56,94.44,8.36,-0.98,-6.89,2021,10,40,9,10,45
2021-10-09 10:45:58,95.09,6.75,-2.99,-4.38,2021,10,40,9,10,45
2021-10-09 10:46:00,95.49,6.76,-1.57,-6.45,2021,10,40,9,10,46
2021-10-09 10:46:02,95.81,6.75,-1.43,-6.47,2021,10,40,9,10,46
2021-10-09 10:46:04,94.66,5.62,-1.59,-6.5,2021,10,40,9,10,46
2021-10-09 10:46:15,95.77,6.01,-1.85,-7.22,2021,10,40,9,10,46
2021-10-09 10:46:17,96.28,6.02,-1.42,-7.2,2021,10,40,9,10,46
2021-10-09 10:46:19,95.95,7.27,-1.46,-7.17,2021,10,40,9,10,46
2021-10-09 10:46:21,96.6,6.83,-1.16,-5.23,2021,10,40,9,10,46
2021-10-09 10:46:24,95.67,6.88,-1.65,-6.35,2021,10,40,9,10,46
2021-10-09 10:46:25,95.23,6.78,-1.7,-6.4,2021,10,40,9,10,46
2021-10-09 10:46:28,95.09,6.8,-1.7,-6.44,2021,10,40,9,10,46
2021-10-09 10:46:30,94.69,6.7,-1.62,-6.39,2021,10,40,9,10,46
2021-10-09 10:46:32,94.98,6.71,-1.56,-6.56,2021,10,40,9,10,46
2021-10-09 10:46:37,95.7,6.76,-1.48,-6.46,2021,10,40,9,10,46
2021-10-09 10:46:39,95.63,6.64,-1.58,-6.48,2021,10,40,9,10,46
2021-10-09 10:46:41,95.7,6.68,-1.76,-6.05,2021,10,40,9,10,46
2021-10-09 10:46:43,95.23,6.44,-1.71,-6.49,2021,10,40,9,10,46
2021-10-09 10:46:45,96.46,6.56,-1.65,-6.83,2021,10,40,9,10,46
2021-10-09 10:46:47,95.85,6.59,-1.67,-6.6,2021,10,40,9,10,46
2021-10-09 10:46:49,95.7,6.69,-1.55,-6.5,2021,10,40,9,10,46
2021-10-09 10:46:51,96.96,6.58,-1.76,-6.62,2021,10,40,9,10,46
2021-10-09 10:46:53,96.89,7.83,-1.58,-6.57,2021,10,40,9,10,46
2021-10-09 10:46:55,96.6,7.18,-0.68,-4.73,2021,10,40,9,10,46
2021-10-09 10:46:57,95.38,7.05,0.06,-5.94,2021,10,40,9,10,46
2021-10-09 10:46:59,94.95,7.04,-0.82,-6.56,2021,10,40,9,10,46
2021-10-09 10:47:01,94.19,6.1,0.03,-6.4,2021,10,40,9,10,47
2021-10-09 10:47:02,94.73,6.13,-0.8,-7.22,2021,10,40,9,10,47
2021-10-09 10:47:04,95.49,6.09,-0.9,-7.21,2021,10,40,9,10,47
2021-10-09 10:47:06,95.99,6.03,-0.98,-7.17,2021,10,40,9,10,47
2021-10-09 10:47:08,96.6,6.81,-1.02,-7.24,2021,10,40,9,10,47
2021-10-09 10:47:10,95.99,7.85,-0.68,-6.7,2021,10,40,9,10,47
2021-10-09 10:47:12,96.39,7.19,-0.52,-5.15,2021,10,40,9,10,47
2021-10-09 10:47:14,95.63,7.13,0.19,-6.11,2021,10,40,9,10,47
2021-10-09 10:47:18,94.01,5.43,1.92,-5.98,2021,10,40,9,10,47
2021-10-09 10:47:20,94.87,5.24,3.86,-6.9,2021,10,40,9,10,47
2021-10-09 10:47:22,94.73,6.36,2.58,-8.02,2021,10,40,9,10,47
2021-10-09 10:47:24,95.52,4.85,0.05,-7.27,2021,10,40,9,10,47
2021-10-09 10:47:26,95.02,5.07,2.73,-7.77,2021,10,40,9,10,47
2021-10-09 10:47:28,95.49,4.47,3.36,-8.17,2021,10,40,9,10,47
2021-10-09 10:47:29,95.81,5.42,1.31,-7.8,2021,10,40,9,10,47
2021-10-09 10:47:31,95.23,5.4,-0.17,-7.53,2021,10,40,9,10,47
2021-10-09 10:47:33,94.44,6.05,-1.64,-8.6,2021,10,40,9,10,47
2021-10-09 10:47:35,94.84,6.08,1.68,-7.47,2021,10,40,9,10,47
2021-10-09 10:47:37,95.27,6.05,-0.17,-6.36,2021,10,40,9,10,47
2021-10-09 10:47:39,95.7,6.8,-0.19,-7.08,2021,10,40,9,10,47
2021-10-09 10:47:41,95.23,7.04,0.46,-7.06,2021,10,40,9,10,47
2021-10-09 10:47:43,95.23,6.6,-0.28,-6.48,2021,10,40,9,10,47
2021-10-09 10:47:45,94.73,7.24,0.53,-7.06,2021,10,40,9,10,47
2021-10-09 10:47:47,94.73,6.97,-0.03,-6.22,2021,10,40,9,10,47
2021-10-09 10:47:48,95.16,6.33,0.78,-6.44,2021,10,40,9,10,47
2021-10-09 10:47:50,94.66,8.21,0.92,-6.95,2021,10,40,9,10,47
2021-10-09 10:47:52,94.69,6.42,1.9,-4.97,2021,10,40,9,10,47
2021-10-09 10:47:54,95.02,5.46,0.26,-7.2,2021,10,40,9,10,47
2021-10-09 10:47:57,94.44,3.26,0.56,-7.68,2021,10,40,9,10,47
2021-10-09 10:48:00,94.55,4.83,1.15,-9.43,2021,10,40,9,10,48
2021-10-09 10:48:04,94.98,4.26,1.31,-8.68,2021,10,40,9,10,48
2021-10-09 10:48:06,95.49,4.02,0.16,-8.49,2021,10,40,9,10,48
2021-10-09 10:48:08,95.02,5.69,-0.14,-9.0,2021,10,40,9,10,48
2021-10-09 10:48:10,94.69,3.72,1.37,-8.23,2021,10,40,9,10,48
2021-10-09 10:48:12,95.49,4.27,0.93,-8.87,2021,10,40,9,10,48
2021-10-09 10:48:14,95.77,4.07,0.91,-8.34,2021,10,40,9,10,48
2021-10-09 10:48:16,94.69,3.05,0.18,-9.39,2021,10,40,9,10,48
2021-10-09 10:48:19,94.84,5.38,0.45,-8.93,2021,10,40,9,10,48
2021-10-09 10:48:21,95.09,3.02,0.86,-7.22,2021,10,40,9,10,48
2021-10-09 10:48:23,95.49,3.89,1.58,-9.33,2021,10,40,9,10,48
2021-10-09 10:48:25,94.98,3.94,-0.02,-7.36,2021,10,40,9,10,48
2021-10-09 10:48:27,95.09,3.88,0.95,-7.82,2021,10,40,9,10,48
2021-10-09 10:48:29,95.23,5.62,0.69,-8.98,2021,10,40,9,10,48
2021-10-09 10:48:30,95.23,3.29,0.04,-7.61,2021,10,40,9,10,48
2021-10-09 10:48:32,94.98,3.18,-1.19,-9.59,2021,10,40,9,10,48
2021-10-09 10:48:34,94.33,3.28,-1.38,-9.4,2021,10,40,9,10,48
2021-10-09 10:48:36,94.01,3.7,0.14,-8.48,2021,10,40,9,10,48
2021-10-09 10:48:38,94.44,4.71,0.48,-8.58,2021,10,40,9,10,48
2021-10-09 10:48:40,94.66,5.74,0.17,-8.23,2021,10,40,9,10,48
2021-10-09 10:48:42,94.87,7.0,0.13,-6.76,2021,10,40,9,10,48
2021-10-09 10:48:46,95.38,7.11,-0.47,-6.41,2021,10,40,9,10,48
2021-10-09 10:48:47,95.52,4.24,0.03,-6.4,2021,10,40,9,10,48
2021-10-09 10:48:49,94.55,4.49,-0.42,-8.41,2021,10,40,9,10,48
2021-10-09 10:48:51,94.55,6.07,1.66,-8.94,2021,10,40,9,10,48
2021-10-09 10:48:53,94.98,4.15,0.47,-8.14,2021,10,40,9,10,48
2021-10-09 10:48:55,94.69,3.01,1.48,-8.34,2021,10,40,9,10,48
2021-10-09 10:48:58,94.87,3.44,0.65,-9.92,2021,10,40,9,10,48
2021-10-09 10:49:01,94.41,4.78,0.71,-9.64,2021,10,40,9,10,49
2021-10-09 10:49:04,94.19,4.41,0.45,-8.95,2021,10,40,9,10,49
2021-10-09 10:49:06,94.73,3.69,1.28,-8.78,2021,10,40,9,10,49
2021-10-09 10:49:08,94.87,5.95,1.14,-8.74,2021,10,40,9,10,49
2021-10-09 10:49:10,95.7,4.5,1.13,-7.64,2021,10,40,9,10,49
2021-10-09 10:49:12,94.8,2.95,-0.05,-8.0,2021,10,40,9,10,49
2021-10-09 10:49:14,95.52,5.09,0.23,-9.44,2021,10,40,9,10,49
2021-10-09 10:49:16,95.23,5.77,-0.49,-8.53,2021,10,40,9,10,49
2021-10-09 10:49:18,94.98,4.67,0.27,-6.81,2021,10,40,9,10,49
2021-10-09 10:49:20,94.95,1.77,1.91,-9.63,2021,10,40,9,10,49
2021-10-09 10:49:22,94.59,5.24,-0.29,-9.24,2021,10,40,9,10,49
2021-10-09 10:49:24,95.49,4.6,0.31,-9.29,2021,10,40,9,10,49
2021-10-09 10:49:26,95.63,4.86,0.51,-8.27,2021,10,40,9,10,49
2021-10-09 10:49:30,95.13,5.77,1.59,-8.17,2021,10,40,9,10,49
2021-10-09 10:49:31,95.52,6.07,-0.7,-7.69,2021,10,40,9,10,49
2021-10-09 10:49:33,95.13,7.43,-0.79,-7.26,2021,10,40,9,10,49
2021-10-09 10:49:35,95.56,6.36,-1.43,-5.67,2021,10,40,9,10,49
2021-10-09 10:49:38,95.81,6.52,-1.0,-6.93,2021,10,40,9,10,49
2021-10-09 10:49:40,95.99,6.81,-1.08,-6.8,2021,10,40,9,10,49
2021-10-09 10:49:42,95.85,6.8,-1.6,-6.46,2021,10,40,9,10,49
2021-10-09 10:49:44,95.92,6.74,-1.08,-6.52,2021,10,40,9,10,49
2021-10-09 10:49:48,96.13,6.82,-1.24,-6.54,2021,10,40,9,10,49
2021-10-09 10:49:52,96.35,6.45,-1.15,-6.43,2021,10,40,9,10,49
2021-10-09 10:49:56,95.23,4.94,-0.45,-6.58,2021,10,40,9,10,49
2021-10-09 10:49:59,95.56,4.98,0.69,-9.29,2021,10,40,9,10,49
2021-10-09 10:50:00,95.09,2.46,-0.69,-8.82,2021,10,40,9,10,50
2021-10-09 10:50:02,94.98,3.64,0.06,-9.41,2021,10,40,9,10,50
2021-10-09 10:50:04,94.48,0.69,1.97,-8.7,2021,10,40,9,10,50
